tx_id,scenario_label,is_suspicious,primary_category,expected_triggers_fired,expected_confidence_band,ground_truth_notes
TX20260602000360,layering_roundtrip_4hop,YES,C3,C3_roundtrip,MEDIUM,Layering hop 1/4; preservation~0.90.
TX20260602001948,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000714,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000078,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 6/22 far above account's monthly baseline.
TX20260603000188,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 11/21 far above account's monthly baseline.
TX20260603000491,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 8 on account dormant ~309d, age <18mo."
TX20260602001364,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000772,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001678,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001624,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000902,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000327,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 5/6 to account.
TX20260603001964,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001547,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000384,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 3/7 to merchant.
TX20260604001150,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001546,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001018,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001481,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000119,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 5/17 far above account's monthly baseline.
TX20260502000256,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260602001341,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000082,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 10/22 far above account's monthly baseline.
TX20260601000792,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001512,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001484,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001770,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001727,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001338,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001085,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001293,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000845,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000272,WATCHLIST_ALIAS_HIT,YES,C2,C2_alias_hit,MEDIUM,Receiver name matches a known alias of WL0088; SLM should confirm.
TX20260602001038,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001701,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001575,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001636,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000062,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000224,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260604001699,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000341,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 2/4 to account.
TX20260601001168,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000652,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260603001704,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260402000251,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260602001565,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000354,layering_roundtrip_2hop,YES,C3,C3_roundtrip,HIGH,Layering hop 1/2; preservation~0.92.
TX20260502000259,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260603000959,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001066,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001260,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000018,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602001609,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000708,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001870,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001185,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001321,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001656,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000351,layering_roundtrip_2hop,YES,C3,C3_roundtrip,HIGH,Layering hop 2/2; preservation~0.92.
TX20260601000269,WATCHLIST_HIT_ENTITY,YES,C2,C2_watchlist_hit,HIGH,Receiver entity matches watchlist WL0078 on name + CIN/PAN.
TX20260603000612,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 3 to same overseas beneficiary just under 10L within a week.
TX20260604001081,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000511,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 9 on account dormant ~256d, age <18mo."
TX20260602000626,CLEAN,NO,C5,,N/A,"Low YTD utilisation, well within LRS ceiling."
TX20260604001645,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001838,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000605,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 3 to same overseas beneficiary just under 10L within a week.
TX20260601001023,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001566,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001248,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001290,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001356,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001025,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000842,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001888,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001680,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000144,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 13/18 far above account's monthly baseline.
TX20260603001158,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001768,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001599,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001111,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000725,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001214,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001434,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001488,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001814,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001864,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001916,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000252,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260603000170,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/14 far above account's monthly baseline.
TX20260601001454,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001392,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000703,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001537,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001906,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001628,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001268,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001194,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000516,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 5 on account dormant ~284d, age <18mo."
TX20260601000337,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 3/4 to account.
TX20260601001989,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001777,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001137,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000481,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 7 on account dormant ~306d, age <18mo."
TX20260602000113,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 19/20 far above account's monthly baseline.
TX20260602000662,newloc_newdevice_fraud,YES,C6,C6_newloc_newdev,MEDIUM,Simultaneously new geo cluster and new device.
TX20260604001623,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000458,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 1 on account dormant ~334d, age <18mo."
TX20260602001292,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000674,nre_foreign_legit,NO,C6,,N/A,NRE account routine inward/abroad activity; geo anomaly expected and benign.
TX20260603000691,big_purchase_legit,NO,C6,,N/A,Large purchase from known device and location at a normal hour.
TX20260602001943,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001322,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000330,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 1/4 to account.
TX20260603001024,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260303000534,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602000342,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 3/4 to account.
TX20260601001453,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001077,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000038,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000735,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001805,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260605000046,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000495,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 3 on account dormant ~335d, age <18mo."
TX20260602000298,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 4/6 to account.
TX20260602001325,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000161,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 12/14 far above account's monthly baseline.
TX20260603001472,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000410,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 5/7 to merchant.
TX20260603001101,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000942,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000274,WATCHLIST_ALIAS_HIT,YES,C2,C2_alias_hit,MEDIUM,Receiver name matches a known alias of WL0059; SLM should confirm.
TX20260603001875,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001791,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000285,COMMON_NAME_CLEAN,NO,C2,,LOW,Common Indian name coincidentally similar to a listed entity; clean identifiers.
TX20260602001579,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000235,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260601001889,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001908,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000198,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 21/21 far above account's monthly baseline.
TX20260601001039,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001135,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001432,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001668,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001561,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001749,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000542,FEMA_LRS_BREACH,YES,C5,C5_lrs_ceiling,HIGH,Cumulative YTD outward remittance crosses >90% of USD 250k LRS ceiling.
TX20260604001764,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001062,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001460,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000480,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~306d, age <18mo."
TX20260603001112,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000937,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000299,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 5/6 to account.
TX20260601000246,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260603001876,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000077,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 5/22 far above account's monthly baseline.
TX20260603000328,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 6/6 to account.
TX20260601001866,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001435,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001074,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001251,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001167,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260313000535,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260422000539,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000831,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000424,dissipated_roundtrip_legit,NO,C3,,N/A,Family/dissipated transfer hop 1/2; preservation~0.55.
TX20260602000638,impossible_travel_fraud,YES,C6,C6_impossible_travel,HIGH,Transaction location implies impossible travel vs last known session; new device.
TX20260603001281,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000961,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000879,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001200,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001004,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001707,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260303000561,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260604001071,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001933,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000643,fatf_jurisdiction_fraud,YES,C6,C6_jurisdiction,MEDIUM,Sudden transfer originating from an elevated-risk jurisdiction.
TX20260601001577,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001061,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000102,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 8/20 far above account's monthly baseline.
TX20260604001835,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001387,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001249,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000192,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 15/21 far above account's monthly baseline.
TX20260603000731,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001920,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000753,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000712,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000974,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000262,WATCHLIST_HIT,YES,C2,C2_watchlist_hit,HIGH,Receiver matches watchlist WL0090 on name + identifier.
TX20260602001140,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001162,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001048,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001529,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000939,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001144,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001229,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001232,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000582,GIFT_NRI_RATIO_BREACH,YES,C5,C5_gift_ratio,MEDIUM,Gift to NRI relative exceeds historical baseline by >5x.
TX20260602001035,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000036,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 3/4 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602001657,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000474,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 8 on account dormant ~292d, age <18mo."
TX20260604001844,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000073,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 1/22 far above account's monthly baseline.
TX20260601000598,GIFT_NRI_RATIO_BREACH,YES,C5,C5_gift_ratio,MEDIUM,Gift to NRI relative exceeds historical baseline by >5x.
TX20260601001373,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
